idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
168,강원,168,오핑 펜션,Yangyang Offing Pension,펜션,3급,,강현면 뒷나루2길 24-1,9.5,,,,http://www.offing.co.kr/,https://hotels.naver.com/KR1000013/hotels/N4522791?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
169,강원,169,속초 써밋베이 오션뷰 609,Sokcho Summitbay Oceanview 609,펜션,2급,,강원 속초시 영랑해안8길 11,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070784424?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
170,강원,170,오라펜션,Pension Ora,펜션,4급,,근덕면 삼척로 2095,8.3,5.7,,,http://xn--cg4b6k610af5g.net/,https://hotels.naver.com/KR1000013/hotels/N4872771?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
171,강원,171,하임벨라펜션,Goseong Heim Bella Pension,펜션,3급,,토성면 용암길 120-16,,,,,https://page.yapen.co.kr/27991,https://hotels.naver.com/KR1000013/hotels/N5283139?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
172,강원,172,화천 파크골프 민박,Hwacheon Park Golf Bnb,펜션,2급,,강원 화천군 하남면 거례길 80-7,,,,,https://site.onda.me/137884,https://hotels.naver.com/KR1000013/hotels/KYK1071603569?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
173,강원,173,대관령 하늘지기 펜션,Daegwalnyeong Sky Keeper Pension,펜션,2급,033-336-6485,대관령면 송전1길 52-5,9.6,,4,,http://sky-keeper.com/,https://hotels.naver.com/KR1000013/hotels/N1755231?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
174,강원,174,선녀 펜션,Fairy Pension,펜션,2급,,해오름로 73,5.2,,,,http://www.fairypension.com/,https://hotels.naver.com/KR1000013/hotels/N4027211?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
175,강원,175,양양 인메모리 펜션,Yangyang In Memory Pension,펜션,3급,,현남면 동해대로 1081-13,9.1,7.5,,,,https://hotels.naver.com/KR1000013/hotels/KYK8968119?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
176,강원,176,파도소리펜션,Sokcho Padosori Pension,펜션,2급,,청호해안길 41,9.2,,,,http://www.padosori.or.kr/,https://hotels.naver.com/KR1000013/hotels/N4012301?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
177,강원,177,솔바다펜션,Yangyang Sol Sea Pension,펜션,3급,,손양면 선사유적로 316-38,8.8,,,,http://www.solbada.kr/,https://hotels.naver.com/KR1000013/hotels/N5284459?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
178,강원,178,피노트리펜션,Yangyang Pinot Tree Pension,펜션,3급,,손양면 수여길 13-24,9.4,,,,https://homepage.staymg.com/%EC%96%91%EC%96%91%ED%94%BC%EB%85%B8%ED%8A%B8%EB%A6%AC%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N5284472?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
179,강원,179,코스테펜션,Gangneung Coste Pension,펜션,3급,010-9393-6000,사천면 해안로 725-2,,,,,http://www.costes.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3869978?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
180,강원,180,정동진하늘텔펜션,Gangneung Skytel Homestay Pension,펜션,3급,,강원 강릉시 강동면 정동역길 16-2,,,,,http://skytell.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070589413?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
181,강원,181,양양 수피아펜션,Yangyang Supia Pension,펜션,3급,,강원도 양양군 강현면 진미로 320,,,,,https://homepage.staymg.com/%EC%96%91%EC%96%91%EC%88%98%ED%94%BC%EC%95%84%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK10359021?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
182,강원,182,대관령 그림같은 펜션,Daegwanryeong Sketch Pension,펜션,2급,033-335-3555,대관령면 송전1길 52-1,8.3,,4,,http://pic700.com/,https://hotels.naver.com/KR1000013/hotels/N2226929?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
183,강원,183,포레치,Goseong Porec Pension,펜션,3급,,죽왕면 천학정길 67,9.7,,,,http://www.porec.kr/,https://hotels.naver.com/KR1000013/hotels/N5286485?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
184,강원,184,상상펜션,Gangneung Sangsang Spa Pension,펜션,3급,,사천면 진리해변길 131,,,,,http://sangsangspa.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5278229?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
185,강원,185,강릉 씨스테이펜션,Gangneung Seaside Pension,펜션,2급,,강원도 강릉시 주문진읍 해안로 1851,10,,,,,https://hotels.naver.com/KR1000013/hotels/KYK9917256?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
186,강원,186,고성 벨로시 아야진 키즈 풀빌라,Goseong Belossi Ayajin Kids Poolvilla,펜션,3급,,토성면 아야진북길 31-34,9.8,,,,http://ayajinkids.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7446657?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
187,강원,187,더블루펜션,Gangneung The Blue Pension,펜션,3급,,해안로 653-3,,,,,http://www.theblueps.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5284482?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
188,강원,188,스위스 펜션,Swiss Pension,펜션,2급,033-335-0955,대관령면 차항길 172-14,9,,,,,https://hotels.naver.com/KR1000013/hotels/N2683015?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
189,강원,189,속초 써밋베이 파노라마오션뷰 8,Sokcho Summitbay Panorama Oceanview8,펜션,2급,,강원 속초시 영랑해안8길 11,,,,,http://summitbaysignature.com/,https://hotels.naver.com/KR1000013/hotels/KYK1072055286?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
190,강원,190,오월의정원,May Garden,펜션,3급,,구정면 생길목길 36-8,,,,,http://www.maygarden.kr/,https://hotels.naver.com/KR1000013/hotels/N5258152?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
191,강원,191,속초 바다뷰 펜션,Sokcho Ocean View Pension,펜션,3급,,엑스포로 133,,,,,http://badaviewps.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070800131?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
192,강원,192,설악동해 로젤리아펜션,Seorak Donghae Roselia Pension,펜션,3급,,서면 설악로 1323-21,,,,,,https://hotels.naver.com/KR1000013/hotels/N5258053?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
193,강원,193,강릉여행굿캠핑,Gangneung Good Camping,펜션,3급,,사천면 해안로 904-8,7,,,,http://goodcamp.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5278244?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
194,강원,194,설악 바다나무로 펜션,Yangyang Seorak Badanamuro Pension,펜션,3급,,강현면 정암1길 35,6,,,,,https://hotels.naver.com/KR1000013/hotels/N5278940?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
195,강원,195,강릉 테레인바이더블류펜션,Gangneung Terrain by W Pension,펜션,2급,,해안로 370,8.5,,,,http://terrainbyw.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070592942?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
196,강원,196,강릉 더퍼스트펜션,Gangneung The First Pension,펜션,2급,,강원도 강릉시 사천면 진리해변길 113-1,9.2,,,,http://thefirstps.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7231219?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
197,강원,197,왕곡휴펜션,Goseong Wanggok Hue Pension,펜션,3급,,죽왕면 송지호로 342,9.6,,,,http://wanggokhue.com/,https://hotels.naver.com/KR1000013/hotels/N5283163?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
198,강원,198,고성 봉포안녕,Goseung Bongpo Annyeong Pension,펜션,2급,,토성면 봉포2길 5 1층,8.6,,,,,https://hotels.naver.com/KR1000013/hotels/KYK8445088?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
199,강원,199,파랑 펜션,Parang Pension,펜션,3급,033-648-7733,사천면 중앙서로 484-83,,,,,,https://hotels.naver.com/KR1000013/hotels/N3871862?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
200,강원,200,강릉 cn6 스파 풀빌라 펜션,gangreung cn6 ocean view spa poolvilla,펜션,3급,,강원특별자치도 강릉시 해안로 663-47 (안현동),,,,,https://cn6poolvilla.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070523165?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
201,강원,201,속초 대명 펜션,Sokcho Daemyung Pension,펜션,2급,,응골길 2,8.4,,,,,https://hotels.naver.com/KR1000013/hotels/N5279293?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
202,강원,202,파인힐 펜션,Gangneung Pine Hill Pension,펜션,3급,010-8797-8390,사천면 한과마을길 555,7.8,,,,http://xn--939a48w0zkzilgpf.kr/,https://hotels.naver.com/KR1000013/hotels/N3645585?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
203,강원,203,어뮤즈스파펜션,Gangneung Amuse Spa Pension,펜션,3급,,해안로 651-11,,,,,http://amusepension.com/,https://hotels.naver.com/KR1000013/hotels/N5284460?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
204,강원,204,더 그레이 펜션,Gangneung The Gray Pension,펜션,3급,010-6788-1728,하남길263번길 9-6,,,,,http://thegraypension.com/,https://hotels.naver.com/KR1000013/hotels/N3891396?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
205,강원,205,블루엔씨 펜션,Yangyang Blue and Sea Pension,펜션,3급,070-8830-1004,손양면 선사유적로 258,,,,,http://www.blueandsea.kr/,https://hotels.naver.com/KR1000013/hotels/N3643677?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
206,강원,206,속초설악의풍경펜션,Sokcho Sorak Landscape Pension,펜션,2급,033-635-9439,바람꽃마을길 132-8,,,,,http://seorakview.com/,https://hotels.naver.com/KR1000013/hotels/N3644960?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
207,강원,207,씨 오브 하트 펜션,Sea Of Heart Pension,펜션,3급,033-633-0557,토성면 교암길 14,,,,,http://www.seaofheart.kr/,https://hotels.naver.com/KR1000013/hotels/N2690151?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
208,강원,208,화이트뷰펜션,Pyeongchang the white view,펜션,2급,010-8389-3009,태기로 135,8,,,,,https://hotels.naver.com/KR1000013/hotels/N3774713?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
209,강원,209,양양 물내음솔내음 애견동반펜션,Yangyang Water Sol Valley Pension,펜션,3급,,강원 양양군 강현면 화채봉길 183,,,,,http://mulnaeum.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070302448?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
210,강원,210,마레삐노 스파펜션,Yangyang Marepino Pension (Dongho Beach),펜션,3급,,손양면 선사유적로 316-12,8.8,,,,http://www.marepino.kr/,https://hotels.naver.com/KR1000013/hotels/N5279936?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
211,강원,211,꿈설악펜션,Seorak Pension,펜션,3급,033-637-7749,설악산로 529 3층,8.6,,,,,https://hotels.naver.com/KR1000013/hotels/N3882941?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
212,강원,212,벨라루나,Gangneung Bella Luna Pension (1 minute walk from the beach),펜션,2급,033-644-2257,해안로621번길 11,9.6,,,,http://bellalunaps.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3926406?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
213,강원,213,고성 겨울바다 오션뷰 펜션,Goseong Gyeoulbada Ocean View Pension,펜션,3급,,토성면 토성로 19-1,,,,,https://wintersea.kr/,https://hotels.naver.com/KR1000013/hotels/KYK10372541?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
214,강원,214,양양 덴버하우스펜션,Yangyang Denver House Pension,펜션,3급,,강원 양양군 서면 백암길 33,9.2,,,,http://www.denverhouse.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7234387?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
215,강원,215,하이디 K 하우스,Heidi Korea,펜션,3급,010-3348-3007,서면 어유포리 297,9.5,,5,,,https://hotels.naver.com/KR1000013/hotels/N3567573?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
216,강원,216,강릉 한눈에바다 오션뷰 펜션,Gangreung Hannunebada Pension,펜션,2급,,강원특별자치도 강릉시 사천면 진리해변길 93,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK9917266?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
217,강원,217,솔앤계수나무 펜션,Gangneung Sol and Cassia Pension,펜션,2급,010-8930-1263,강동면 오이양지길 9-6,10,,,,,https://hotels.naver.com/KR1000013/hotels/N3643685?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
218,강원,218,해뜨는창문펜션,Yangyang Haettuneonchangmoon Pension,펜션,3급,,강현면 동해대로 3359,7.6,7,,,http://sunrisewindow.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070243927?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
219,강원,219,고성 안녕바다카라반펜션,Goseong Hello Sea Caravan Pension,펜션,3급,,강원 고성군 죽왕면 천학정길 65-1,10,,,,http://www.xn--o70bp3auzqhrj.com/,https://hotels.naver.com/KR1000013/hotels/KYK7231638?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
220,강원,220,강릉 H9스파펜션,Gangneung H9 Spa,펜션,4급,,강원 강릉시 주문진읍 오리나루3길 26-6,7.6,,,,http://stayh9.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7476928?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
221,강원,221,고성 파인트리 펜션,Goseong Pinetree Pension,펜션,3급,,토성면 사진용촌길 107-8,9.9,,,,http://pinetreeps.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070298547?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
222,강원,222,바다향기,Sokcho Sea Fragrance Pension,펜션,2급,033-636-9333,해오름로 13,,,,,,https://hotels.naver.com/KR1000013/hotels/N3645673?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
223,강원,223,핑크비치펜션,Pink Beach Pension,펜션,3급,,현북면 하조대3길 11,9,,,,http://www.pinkbeach.kr/,https://hotels.naver.com/KR1000013/hotels/N5278197?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
224,강원,224,대관령 아름다운 펜션,Daegwalnyeong Beauty House Pension,펜션,2급,033-335-4178,대관령면 송전1길 32,7.2,,,,http://www.beautihouse.com/,https://hotels.naver.com/KR1000013/hotels/N1755229?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
225,강원,225,샐비어 펜션,Yangyang Salvia Pension,펜션,3급,033-671-8253,현북면 어성전길 185-51,7.5,,,,http://xn--9w3bp0cmxg.com/,https://hotels.naver.com/KR1000013/hotels/N3646219?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
226,강원,226,모드니 펜션,Sokcho Modnie Pension,펜션,3급,,대한민국 강원특별자치도 속초,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7233249?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
227,강원,227,사천바다 펜션,Sacheon Sea Pension,펜션,3급,010-4234-4665,사천면 중앙동로 234,,,,,http://sacheonsea.topbest.kr/,https://hotels.naver.com/KR1000013/hotels/N3645353?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
228,강원,228,강릉 와우파크 카라반,Gangneung Wow Park Caravan,펜션,3급,,강원 강릉시 사천면 공회당길 7-13,6.7,,,,http://wawoopark.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK4663039?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
229,강원,229,해맑음펜션,Sokcho Haemaleum Pension,펜션,3급,,청호로2길 57-10,5.2,,,,http://www.sunclean.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5283686?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
230,강원,230,씨엘 펜션,Yangyang CL Pension,펜션,3급,070-4882-2905,현북면 어성전길 185-53,9.6,,,,http://www.xn--od5bqm.net/,https://hotels.naver.com/KR1000013/hotels/N3644830?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
231,강원,231,자다펜션,Yangyang Jada Pension,펜션,3급,,현남면 인구길 28-27,8.3,,,,http://jada.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5286276?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
232,강원,232,강릉 한가로와펜션,Gangneung Hangarowa Pension,펜션,2급,,강원도 강릉시 옥계면 헌화로 295-3,9.6,,,,https://homepage.staymg.com/%EA%B0%95%EB%A6%89%ED%95%9C%EA%B0%80%EB%A1%9C%EC%99%80%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK1070701668?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
233,강원,233,경포캐빈 펜션,Gangneung gyeongpo cabin pension,펜션,2급,010-8922-5996,저동등길 106,5.6,,,,https://blog.naver.com/bgknight,https://hotels.naver.com/KR1000013/hotels/N3643844?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
234,강원,234,아늑한공간,"Gangneung cozy space (duplex, twin beds)",펜션,2급,,안현로 110,,,,,http://www.xn--s39awrt8kctwvms.com/,https://hotels.naver.com/KR1000013/hotels/N5285937?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
235,강원,235,옥상달빛펜션,Rooftop Moonlight Pension,펜션,3급,010-4919-3445,하남길 223-8,8.6,8.6,3.5,,http://www.rooftop.kr/,https://hotels.naver.com/KR1000013/hotels/N2952259?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
236,강원,236,몰디브 펜션,Yangyang Maldives Pension,펜션,3급,010-7159-9386,강현면 동해대로 3294,8.3,,,,,https://hotels.naver.com/KR1000013/hotels/KYK3513501?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
237,강원,237,강릉 바다와펜션,Gangneung Bada and Pension,펜션,3급,033-644-6223,사천면 해안로 1081,7.3,,,,http://xn--2j1b67oulesxfunt.com/,https://hotels.naver.com/KR1000013/hotels/N3879737?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
238,강원,238,수자별펜션,Goseong (Sokcho) Sujabyeol Pension,펜션,2급,033-638-7377,토성면 장성천길 284-10,9.4,,,,http://www.xn--bm3bu7foqa68ovyq.com/,https://hotels.naver.com/KR1000013/hotels/N3645973?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
239,강원,239,강릉 강문소소담 펜션,Gangneung Gangmunsosodam Pension,펜션,4급,,창해로362번길 15,,,,,https://xn--939a93kmuhfxga.com/,https://hotels.naver.com/KR1000013/hotels/KYK10374870?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
240,강원,240,강릉128펜션,128 Pension,펜션,3급,,경포로463번안길 10-3,8.3,,,,http://128pensions.com/,https://hotels.naver.com/KR1000013/hotels/N5258388?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
241,강원,241,펜션하슬라,Gyeongpo Hasla Pension,펜션,3급,,경포로463번안길 11,8.2,,,,,https://hotels.naver.com/KR1000013/hotels/N5129947?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
242,강원,242,양양캠프 발리별,Yangyang Camp Bali Star,펜션,3급,,강원 양양군 서면 곰밭길 175-93,10,,,,http://www.balistar.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070524910?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
243,강원,243,펜션하늬바람,Gangneung Hanui Baram Pension,펜션,2급,070-8831-3028,성산면 경강로 1158-31,5.2,,,,http://www.hanibaram.kr/,https://hotels.naver.com/KR1000013/hotels/N3872005?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
244,강원,244,강릉 더강릉오션스테이 Part6,Gangneung The Gangneung Ocean Stay Part6,펜션,3급,,강원 강릉시 사천면 진리항구2길 5,,,,,http://theoceanstay.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070753019?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
245,강원,245,하늘바다 펜션,Sokcho Haneul Bada Pension,펜션,1급,033-638-6617,해오름로 36,8.6,,,,http://skyseapension.com/,https://hotels.naver.com/KR1000013/hotels/N2008133?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
246,강원,246,속초 써밋베이 해변펜션,Sokcho Summit Haebyun Pension,펜션,3급,,강원 속초시 영랑해안8길 11 (영랑동),10,,,,http://xn--0g3b0m12jk5b85uxjm.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070528043?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
247,강원,247,경포대 다락방,Gyeongpodae Darakbang,펜션,3급,,저동길 146,10,,,,https://1000113292.creatorlink.net/,https://hotels.naver.com/KR1000013/hotels/KYK8932903?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
